,unixtimestamp,close_time,datetime,close_datetime,open,close,low,high,volume
798,1738775700000,1738776599999,2025-02-05 17:15:00,2025-02-05 17:29:59.999,98041.9,97608.0,97402.7,98041.9,457.74151
799,1738776600000,1738777499999,2025-02-05 17:30:00,2025-02-05 17:44:59.999,97608.01,97406.57,97382.0,97760.87,222.67404
800,1738777500000,1738778399999,2025-02-05 17:45:00,2025-02-05 17:59:59.999,97406.57,97550.74,97349.98,97718.54,203.37957
801,1738778400000,1738779299999,2025-02-05 18:00:00,2025-02-05 18:14:59.999,97550.12,96875.74,96855.0,97700.0,466.66309
802,1738779300000,1738780199999,2025-02-05 18:15:00,2025-02-05 18:29:59.999,96875.74,97130.83,96817.19,97165.17,369.88854
803,1738780200000,1738781099999,2025-02-05 18:30:00,2025-02-05 18:44:59.999,97130.82,97009.66,96945.65,97334.0,244.85554
804,1738781100000,1738781999999,2025-02-05 18:45:00,2025-02-05 18:59:59.999,97009.88,96723.66,96517.22,97024.0,326.27121
805,1738782000000,1738782899999,2025-02-05 19:00:00,2025-02-05 19:14:59.999,96723.66,96832.03,96500.0,96972.73,290.59407
806,1738782900000,1738783799999,2025-02-05 19:15:00,2025-02-05 19:29:59.999,96832.02,97176.96,96806.39,97190.67,283.32354
807,1738783800000,1738784699999,2025-02-05 19:30:00,2025-02-05 19:44:59.999,97176.97,97234.02,97044.0,97455.75,249.03376
808,1738784700000,1738785599999,2025-02-05 19:45:00,2025-02-05 19:59:59.999,97234.02,97370.0,97146.39,97519.54,215.50276
809,1738785600000,1738786499999,2025-02-05 20:00:00,2025-02-05 20:14:59.999,97370.0,97585.7,97370.0,97684.0,237.98688
810,1738786500000,1738787399999,2025-02-05 20:15:00,2025-02-05 20:29:59.999,97585.7,97634.0,97573.92,97706.37,219.74442
811,1738787400000,1738788299999,2025-02-05 20:30:00,2025-02-05 20:44:59.999,97634.01,96903.7,96872.92,97700.0,418.18023
812,1738788300000,1738789199999,2025-02-05 20:45:00,2025-02-05 20:59:59.999,96903.7,97323.39,96870.39,97521.61,383.00883
813,1738789200000,1738790099999,2025-02-05 21:00:00,2025-02-05 21:14:59.999,97323.4,97132.91,97132.91,97532.61,334.60484
814,1738790100000,1738790999999,2025-02-05 21:15:00,2025-02-05 21:29:59.999,97132.92,97299.24,97100.1,97356.0,272.16196
815,1738791000000,1738791899999,2025-02-05 21:30:00,2025-02-05 21:44:59.999,97299.23,97340.23,97267.03,97500.0,211.42863
816,1738791900000,1738792799999,2025-02-05 21:45:00,2025-02-05 21:59:59.999,97340.22,96904.11,96769.23,97340.22,415.85681
817,1738792800000,1738793699999,2025-02-05 22:00:00,2025-02-05 22:14:59.999,96904.11,97018.95,96612.91,97039.2,573.8397
818,1738793700000,1738794599999,2025-02-05 22:15:00,2025-02-05 22:29:59.999,97018.94,96530.87,96456.0,97047.89,674.97445
819,1738794600000,1738795499999,2025-02-05 22:30:00,2025-02-05 22:44:59.999,96530.87,96300.01,96300.01,96840.0,666.81706
820,1738795500000,1738796399999,2025-02-05 22:45:00,2025-02-05 22:59:59.999,96300.0,96445.63,96241.12,96555.46,530.36754
821,1738796400000,1738797299999,2025-02-05 23:00:00,2025-02-05 23:14:59.999,96445.64,96714.02,96240.88,96824.8,357.74121
822,1738797300000,1738798199999,2025-02-05 23:15:00,2025-02-05 23:29:59.999,96714.03,96327.51,96285.32,96853.57,163.7322
823,1738798200000,1738799099999,2025-02-05 23:30:00,2025-02-05 23:44:59.999,96327.52,96584.95,96155.0,96641.06,211.05421
824,1738799100000,1738799999999,2025-02-05 23:45:00,2025-02-05 23:59:59.999,96584.94,96612.43,96441.93,96665.81,146.31621
825,1738800000000,1738800899999,2025-02-06 00:00:00,2025-02-06 00:14:59.999,96612.44,96732.14,96430.78,96815.63,279.01617
826,1738800900000,1738801799999,2025-02-06 00:15:00,2025-02-06 00:29:59.999,96732.15,96688.13,96609.66,96936.81,266.40905
827,1738801800000,1738802699999,2025-02-06 00:30:00,2025-02-06 00:44:59.999,96688.14,96915.49,96584.4,96999.26,295.88479
828,1738802700000,1738803599999,2025-02-06 00:45:00,2025-02-06 00:59:59.999,96915.49,96826.96,96673.28,96933.93,142.16439
829,1738803600000,1738804499999,2025-02-06 01:00:00,2025-02-06 01:14:59.999,96826.97,97217.97,96639.65,97217.98,183.32794
830,1738804500000,1738805399999,2025-02-06 01:15:00,2025-02-06 01:29:59.999,97217.97,97024.77,97019.11,97218.84,150.58235
831,1738805400000,1738806299999,2025-02-06 01:30:00,2025-02-06 01:44:59.999,97024.78,97022.19,96840.01,97173.92,166.12679
832,1738806300000,1738807199999,2025-02-06 01:45:00,2025-02-06 01:59:59.999,97022.18,97159.68,96947.82,97200.0,131.6055
833,1738807200000,1738808099999,2025-02-06 02:00:00,2025-02-06 02:14:59.999,97159.69,97397.99,97103.47,97418.99,192.4235
834,1738808100000,1738808999999,2025-02-06 02:15:00,2025-02-06 02:29:59.999,97397.99,97227.82,97136.15,97458.02,131.32208
835,1738809000000,1738809899999,2025-02-06 02:30:00,2025-02-06 02:44:59.999,97227.82,97321.62,97129.58,97346.56,88.0748
836,1738809900000,1738810799999,2025-02-06 02:45:00,2025-02-06 02:59:59.999,97321.62,97364.08,97263.17,97419.99,93.28134
837,1738810800000,1738811699999,2025-02-06 03:00:00,2025-02-06 03:14:59.999,97364.09,97202.7,97190.01,97412.0,115.42194
838,1738811700000,1738812599999,2025-02-06 03:15:00,2025-02-06 03:29:59.999,97202.69,97251.02,97073.36,97282.5,98.11518
839,1738812600000,1738813499999,2025-02-06 03:30:00,2025-02-06 03:44:59.999,97251.03,97476.16,97160.33,97493.07,154.37493
840,1738813500000,1738814399999,2025-02-06 03:45:00,2025-02-06 03:59:59.999,97476.16,97355.67,97308.9,97476.17,64.02119
841,1738814400000,1738815299999,2025-02-06 04:00:00,2025-02-06 04:14:59.999,97355.66,97383.99,97273.71,97482.86,76.74554
842,1738815300000,1738816199999,2025-02-06 04:15:00,2025-02-06 04:29:59.999,97384.0,97714.01,97383.99,97860.85,242.86459
843,1738816200000,1738817099999,2025-02-06 04:30:00,2025-02-06 04:44:59.999,97714.01,97604.5,97516.52,97714.01,70.11044
844,1738817100000,1738817999999,2025-02-06 04:45:00,2025-02-06 04:59:59.999,97604.5,97617.01,97528.5,97663.05,61.13148
845,1738818000000,1738818899999,2025-02-06 05:00:00,2025-02-06 05:14:59.999,97617.02,97700.15,97600.0,97779.5,98.86527
846,1738818900000,1738819799999,2025-02-06 05:15:00,2025-02-06 05:29:59.999,97700.15,97749.04,97600.01,97752.0,146.66017
847,1738819800000,1738820699999,2025-02-06 05:30:00,2025-02-06 05:44:59.999,97748.85,97755.02,97696.48,97885.99,86.85334
848,1738820700000,1738821599999,2025-02-06 05:45:00,2025-02-06 05:59:59.999,97755.01,97831.47,97752.58,97863.45,49.81285
849,1738821600000,1738822499999,2025-02-06 06:00:00,2025-02-06 06:14:59.999,97831.47,97950.0,97704.0,97967.92,122.52391
850,1738822500000,1738823399999,2025-02-06 06:15:00,2025-02-06 06:29:59.999,97950.01,98051.01,97927.8,98264.1,213.71696
851,1738823400000,1738824299999,2025-02-06 06:30:00,2025-02-06 06:44:59.999,98051.01,98366.0,98051.0,98436.61,172.45012
852,1738824300000,1738825199999,2025-02-06 06:45:00,2025-02-06 06:59:59.999,98366.01,98386.89,98200.21,98417.74,173.25666
853,1738825200000,1738826099999,2025-02-06 07:00:00,2025-02-06 07:14:59.999,98386.9,98068.44,98040.76,98386.9,206.93975
854,1738826100000,1738826999999,2025-02-06 07:15:00,2025-02-06 07:29:59.999,98068.45,98172.96,98068.45,98226.21,117.1932
855,1738827000000,1738827899999,2025-02-06 07:30:00,2025-02-06 07:44:59.999,98172.96,98124.27,98118.04,98300.0,135.51301
856,1738827900000,1738828799999,2025-02-06 07:45:00,2025-02-06 07:59:59.999,98124.28,98195.61,98012.73,98217.4,100.82334
857,1738828800000,1738829699999,2025-02-06 08:00:00,2025-02-06 08:14:59.999,98195.6,98143.09,98098.86,98321.84,124.12433
858,1738829700000,1738830599999,2025-02-06 08:15:00,2025-02-06 08:29:59.999,98143.09,98048.0,98040.53,98200.0,83.70844
859,1738830600000,1738831499999,2025-02-06 08:30:00,2025-02-06 08:44:59.999,98048.0,98047.82,97910.01,98136.0,116.74875
860,1738831500000,1738832399999,2025-02-06 08:45:00,2025-02-06 08:59:59.999,98047.81,98128.43,98000.0,98197.39,90.48896
861,1738832400000,1738833299999,2025-02-06 09:00:00,2025-02-06 09:14:59.999,98128.42,98656.79,98110.7,98680.28,231.60759
862,1738833300000,1738834199999,2025-02-06 09:15:00,2025-02-06 09:29:59.999,98656.79,98459.99,98459.46,98706.53,200.17348
863,1738834200000,1738835099999,2025-02-06 09:30:00,2025-02-06 09:44:59.999,98459.99,98488.4,98459.99,98724.0,216.35927
864,1738835100000,1738835999999,2025-02-06 09:45:00,2025-02-06 09:59:59.999,98488.41,98614.41,98488.41,98725.16,84.10964
865,1738836000000,1738836899999,2025-02-06 10:00:00,2025-02-06 10:14:59.999,98614.4,98849.81,98614.4,98870.23,277.83978
866,1738836900000,1738837799999,2025-02-06 10:15:00,2025-02-06 10:29:59.999,98849.82,98875.14,98719.88,98988.5,162.96703
867,1738837800000,1738838699999,2025-02-06 10:30:00,2025-02-06 10:44:59.999,98875.15,98799.99,98646.75,98947.92,163.91739
868,1738838700000,1738839599999,2025-02-06 10:45:00,2025-02-06 10:59:59.999,98799.99,99013.3,98791.19,99040.0,191.28194
869,1738839600000,1738840499999,2025-02-06 11:00:00,2025-02-06 11:14:59.999,99013.3,98739.14,98593.98,99036.69,162.5662
870,1738840500000,1738841399999,2025-02-06 11:15:00,2025-02-06 11:29:59.999,98739.14,98638.84,98472.72,98739.14,190.78648
871,1738841400000,1738842299999,2025-02-06 11:30:00,2025-02-06 11:44:59.999,98638.85,98956.0,98405.0,98962.1,211.54131
872,1738842300000,1738843199999,2025-02-06 11:45:00,2025-02-06 11:59:59.999,98956.0,98877.99,98818.02,99120.0,221.21316
873,1738843200000,1738844099999,2025-02-06 12:00:00,2025-02-06 12:14:59.999,98877.99,98592.24,98592.23,99040.09,300.41876
874,1738844100000,1738844999999,2025-02-06 12:15:00,2025-02-06 12:29:59.999,98592.23,98639.4,98515.48,98706.53,152.66642
875,1738845000000,1738845899999,2025-02-06 12:30:00,2025-02-06 12:44:59.999,98639.4,98542.0,98337.75,98644.53,233.55824
876,1738845900000,1738846799999,2025-02-06 12:45:00,2025-02-06 12:59:59.999,98542.0,98346.09,98283.45,98615.61,174.02651
877,1738846800000,1738847699999,2025-02-06 13:00:00,2025-02-06 13:14:59.999,98346.09,98271.52,98166.7,98473.89,221.47792
878,1738847700000,1738848599999,2025-02-06 13:15:00,2025-02-06 13:29:59.999,98271.53,98261.27,98169.0,98411.3,170.28157
879,1738848600000,1738849499999,2025-02-06 13:30:00,2025-02-06 13:44:59.999,98261.27,98530.44,98261.26,98783.4,377.16836
880,1738849500000,1738850399999,2025-02-06 13:45:00,2025-02-06 13:59:59.999,98531.0,98604.5,98400.0,98763.36,139.54361
881,1738850400000,1738851299999,2025-02-06 14:00:00,2025-02-06 14:14:59.999,98604.5,98472.5,98278.95,98745.2,399.224
882,1738851300000,1738852199999,2025-02-06 14:15:00,2025-02-06 14:29:59.999,98472.5,98279.99,98118.0,98494.99,270.02696
883,1738852200000,1738853099999,2025-02-06 14:30:00,2025-02-06 14:44:59.999,98279.99,98107.84,97817.78,98924.09,836.51514
884,1738853100000,1738853999999,2025-02-06 14:45:00,2025-02-06 14:59:59.999,98107.84,97835.98,97795.76,98378.1,369.39887
885,1738854000000,1738854899999,2025-02-06 15:00:00,2025-02-06 15:14:59.999,97835.98,97959.55,97641.72,98064.34,468.62649
886,1738854900000,1738855799999,2025-02-06 15:15:00,2025-02-06 15:29:59.999,97959.56,97582.02,97530.71,97990.0,486.69548
887,1738855800000,1738856699999,2025-02-06 15:30:00,2025-02-06 15:44:59.999,97582.02,97178.54,97012.0,97589.21,1095.56448
888,1738856700000,1738857599999,2025-02-06 15:45:00,2025-02-06 15:59:59.999,97178.89,97333.09,96930.17,97333.1,506.37928
889,1738857600000,1738858499999,2025-02-06 16:00:00,2025-02-06 16:14:59.999,97333.09,97533.46,97209.53,97545.79,361.82009
890,1738858500000,1738859399999,2025-02-06 16:15:00,2025-02-06 16:29:59.999,97533.46,97044.36,96909.09,97547.71,429.04619
891,1738859400000,1738860299999,2025-02-06 16:30:00,2025-02-06 16:44:59.999,97044.36,96586.01,96576.63,97099.28,449.63107
892,1738860300000,1738861199999,2025-02-06 16:45:00,2025-02-06 16:59:59.999,96586.01,96586.96,96400.0,96790.31,479.61538
893,1738861200000,1738862099999,2025-02-06 17:00:00,2025-02-06 17:14:59.999,96586.96,96505.42,96340.81,96860.27,424.67884
894,1738862100000,1738862999999,2025-02-06 17:15:00,2025-02-06 17:29:59.999,96505.42,96814.45,96490.83,96827.5,230.49442
895,1738863000000,1738863899999,2025-02-06 17:30:00,2025-02-06 17:44:59.999,96814.45,96854.5,96644.0,97188.16,223.26129
896,1738863900000,1738864799999,2025-02-06 17:45:00,2025-02-06 17:59:59.999,96854.49,96715.35,96715.35,96987.38,131.67659
897,1738864800000,1738865699999,2025-02-06 18:00:00,2025-02-06 18:14:59.999,96715.35,96298.79,96270.0,96837.19,415.37158
898,1738865700000,1738866599999,2025-02-06 18:15:00,2025-02-06 18:29:59.999,96298.79,96170.19,96156.54,96454.5,360.93521
899,1738866600000,1738867499999,2025-02-06 18:30:00,2025-02-06 18:44:59.999,96170.19,96412.24,95888.0,96477.64,584.37623
900,1738867500000,1738868399999,2025-02-06 18:45:00,2025-02-06 18:59:59.999,96412.24,96316.84,96212.93,96596.5,221.43029
901,1738868400000,1738869299999,2025-02-06 19:00:00,2025-02-06 19:14:59.999,96316.83,96494.99,95933.7,96571.05,368.81059
902,1738869300000,1738870199999,2025-02-06 19:15:00,2025-02-06 19:29:59.999,96492.52,96458.79,96442.0,96945.85,449.6185
903,1738870200000,1738871099999,2025-02-06 19:30:00,2025-02-06 19:44:59.999,96458.79,95995.37,95911.88,96458.79,427.99176
904,1738871100000,1738871999999,2025-02-06 19:45:00,2025-02-06 19:59:59.999,95995.37,95983.0,95676.64,96190.28,475.80155
905,1738872000000,1738872899999,2025-02-06 20:00:00,2025-02-06 20:14:59.999,95982.99,96282.65,95800.0,96354.75,304.33144
906,1738872900000,1738873799999,2025-02-06 20:15:00,2025-02-06 20:29:59.999,96282.65,96403.66,96144.0,96443.5,235.86956
907,1738873800000,1738874699999,2025-02-06 20:30:00,2025-02-06 20:44:59.999,96403.65,96815.21,96380.11,96818.18,171.8048
908,1738874700000,1738875599999,2025-02-06 20:45:00,2025-02-06 20:59:59.999,96815.22,96926.63,96702.63,97093.5,397.33887
909,1738875600000,1738876499999,2025-02-06 21:00:00,2025-02-06 21:14:59.999,96926.63,96641.63,96640.63,96944.16,412.54614
910,1738876500000,1738877399999,2025-02-06 21:15:00,2025-02-06 21:29:59.999,96641.64,96508.76,96331.68,96719.64,449.49031
911,1738877400000,1738878299999,2025-02-06 21:30:00,2025-02-06 21:44:59.999,96508.76,96738.0,96093.35,96756.62,444.94725
912,1738878300000,1738879199999,2025-02-06 21:45:00,2025-02-06 21:59:59.999,96737.99,96807.43,96550.82,96851.7,316.49759
913,1738879200000,1738880099999,2025-02-06 22:00:00,2025-02-06 22:14:59.999,96807.43,96193.07,96154.7,96822.51,278.63142
914,1738880100000,1738880999999,2025-02-06 22:15:00,2025-02-06 22:29:59.999,96193.08,96596.24,96173.96,96616.55,166.81232
915,1738881000000,1738881899999,2025-02-06 22:30:00,2025-02-06 22:44:59.999,96596.23,96592.4,96364.63,96596.23,132.12515
916,1738881900000,1738882799999,2025-02-06 22:45:00,2025-02-06 22:59:59.999,96592.41,96959.99,96458.16,96959.99,104.48474
917,1738882800000,1738883699999,2025-02-06 23:00:00,2025-02-06 23:14:59.999,96959.99,96600.0,96591.92,96959.99,146.11716
918,1738883700000,1738884599999,2025-02-06 23:15:00,2025-02-06 23:29:59.999,96600.0,96619.57,96486.76,96674.29,97.64989
919,1738884600000,1738885499999,2025-02-06 23:30:00,2025-02-06 23:44:59.999,96619.56,96379.49,96202.98,96662.84,163.2818
920,1738885500000,1738886399999,2025-02-06 23:45:00,2025-02-06 23:59:59.999,96379.5,96554.35,96350.61,96610.0,100.09762
921,1738886400000,1738887299999,2025-02-07 00:00:00,2025-02-07 00:14:59.999,96554.35,96763.48,96539.84,96922.83,218.61324
922,1738887300000,1738888199999,2025-02-07 00:15:00,2025-02-07 00:29:59.999,96763.47,96786.0,96652.17,96928.0,249.97399
923,1738888200000,1738889099999,2025-02-07 00:30:00,2025-02-07 00:44:59.999,96785.24,96504.59,96489.19,96815.22,296.4252
924,1738889100000,1738889999999,2025-02-07 00:45:00,2025-02-07 00:59:59.999,96504.58,96507.75,96409.65,96610.65,134.42184
925,1738890000000,1738890899999,2025-02-07 01:00:00,2025-02-07 01:14:59.999,96507.76,96773.15,96505.33,96847.83,136.18735
926,1738890900000,1738891799999,2025-02-07 01:15:00,2025-02-07 01:29:59.999,96773.15,96717.4,96634.92,96847.83,91.17689
927,1738891800000,1738892699999,2025-02-07 01:30:00,2025-02-07 01:44:59.999,96717.4,96797.43,96550.0,96868.79,80.56443
928,1738892700000,1738893599999,2025-02-07 01:45:00,2025-02-07 01:59:59.999,96797.42,97404.01,96741.36,97805.6,630.94302
929,1738893600000,1738894499999,2025-02-07 02:00:00,2025-02-07 02:14:59.999,97404.01,97267.18,97196.67,97612.05,326.34034
930,1738894500000,1738895399999,2025-02-07 02:15:00,2025-02-07 02:29:59.999,97267.19,97391.79,97047.59,97509.45,321.61641
931,1738895400000,1738896299999,2025-02-07 02:30:00,2025-02-07 02:44:59.999,97391.8,97460.51,97331.7,97514.22,144.33766
932,1738896300000,1738897199999,2025-02-07 02:45:00,2025-02-07 02:59:59.999,97460.51,97575.85,97383.92,97621.59,128.72576
933,1738897200000,1738898099999,2025-02-07 03:00:00,2025-02-07 03:14:59.999,97575.86,97578.88,97460.0,97772.0,137.10731
934,1738898100000,1738898999999,2025-02-07 03:15:00,2025-02-07 03:29:59.999,97578.87,97430.77,97412.0,97687.99,101.64662
935,1738899000000,1738899899999,2025-02-07 03:30:00,2025-02-07 03:44:59.999,97430.78,97300.01,97250.0,97430.78,93.65339
936,1738899900000,1738900799999,2025-02-07 03:45:00,2025-02-07 03:59:59.999,97300.02,97444.04,97300.02,97463.6,64.94235
937,1738900800000,1738901699999,2025-02-07 04:00:00,2025-02-07 04:14:59.999,97444.04,97671.46,97383.63,97707.24,111.45735
938,1738901700000,1738902599999,2025-02-07 04:15:00,2025-02-07 04:29:59.999,97671.46,97630.24,97586.45,97756.46,69.8965
939,1738902600000,1738903499999,2025-02-07 04:30:00,2025-02-07 04:44:59.999,97630.24,97550.95,97485.4,97883.12,109.75518
940,1738903500000,1738904399999,2025-02-07 04:45:00,2025-02-07 04:59:59.999,97550.95,97434.79,97434.37,97616.0,67.14851
941,1738904400000,1738905299999,2025-02-07 05:00:00,2025-02-07 05:14:59.999,97434.79,97327.22,97312.86,97543.42,67.38177
942,1738905300000,1738906199999,2025-02-07 05:15:00,2025-02-07 05:29:59.999,97327.21,97210.74,97201.0,97386.88,128.23151
943,1738906200000,1738907099999,2025-02-07 05:30:00,2025-02-07 05:44:59.999,97210.74,97359.93,97142.13,97400.0,183.55084
944,1738907100000,1738907999999,2025-02-07 05:45:00,2025-02-07 05:59:59.999,97359.92,97338.2,97229.93,97359.93,42.97173
945,1738908000000,1738908899999,2025-02-07 06:00:00,2025-02-07 06:14:59.999,97338.2,97285.31,97164.68,97362.53,57.97088
946,1738908900000,1738909799999,2025-02-07 06:15:00,2025-02-07 06:29:59.999,97285.31,96816.73,96696.33,97345.74,256.1661
947,1738909800000,1738910699999,2025-02-07 06:30:00,2025-02-07 06:44:59.999,96816.74,96757.93,96566.0,96980.0,345.44396
948,1738910700000,1738911599999,2025-02-07 06:45:00,2025-02-07 06:59:59.999,96757.93,96746.87,96612.1,96880.44,285.14361
949,1738911600000,1738912499999,2025-02-07 07:00:00,2025-02-07 07:14:59.999,96746.87,96908.79,96712.7,97067.53,195.98131
950,1738912500000,1738913399999,2025-02-07 07:15:00,2025-02-07 07:29:59.999,96908.8,96943.56,96908.79,97213.54,127.60831
951,1738913400000,1738914299999,2025-02-07 07:30:00,2025-02-07 07:44:59.999,96943.57,96817.0,96680.0,97017.98,239.1605
952,1738914300000,1738915199999,2025-02-07 07:45:00,2025-02-07 07:59:59.999,96817.0,96757.05,96645.45,96877.54,185.63162
953,1738915200000,1738916099999,2025-02-07 08:00:00,2025-02-07 08:14:59.999,96757.04,96793.99,96613.24,96952.79,212.29645
954,1738916100000,1738916999999,2025-02-07 08:15:00,2025-02-07 08:29:59.999,96793.99,96872.74,96749.99,96936.0,129.84351
955,1738917000000,1738917899999,2025-02-07 08:30:00,2025-02-07 08:44:59.999,96872.73,97121.99,96852.73,97121.99,216.67583
956,1738917900000,1738918799999,2025-02-07 08:45:00,2025-02-07 08:59:59.999,97121.99,97021.47,96981.16,97258.76,164.22569
957,1738918800000,1738919699999,2025-02-07 09:00:00,2025-02-07 09:14:59.999,97021.47,97230.84,97021.47,97255.89,159.74998
958,1738919700000,1738920599999,2025-02-07 09:15:00,2025-02-07 09:29:59.999,97230.83,97281.99,97210.26,97383.04,124.79967
959,1738920600000,1738921499999,2025-02-07 09:30:00,2025-02-07 09:44:59.999,97282.0,97321.18,97162.0,97379.99,128.28547
960,1738921500000,1738922399999,2025-02-07 09:45:00,2025-02-07 09:59:59.999,97321.18,97295.23,97260.39,97388.0,144.9258
961,1738922400000,1738923299999,2025-02-07 10:00:00,2025-02-07 10:14:59.999,97295.24,97277.78,97258.3,97387.26,95.61941
962,1738923300000,1738924199999,2025-02-07 10:15:00,2025-02-07 10:29:59.999,97277.79,97422.11,97254.65,97486.05,94.83123
963,1738924200000,1738925099999,2025-02-07 10:30:00,2025-02-07 10:44:59.999,97422.11,97336.96,97336.95,97484.81,107.79187
964,1738925100000,1738925999999,2025-02-07 10:45:00,2025-02-07 10:59:59.999,97336.95,97261.51,97248.22,97368.0,91.92914
965,1738926000000,1738926899999,2025-02-07 11:00:00,2025-02-07 11:14:59.999,97261.52,97632.91,97261.51,97673.53,115.45995
966,1738926900000,1738927799999,2025-02-07 11:15:00,2025-02-07 11:29:59.999,97630.96,97641.36,97594.59,97710.93,126.031
967,1738927800000,1738928699999,2025-02-07 11:30:00,2025-02-07 11:44:59.999,97641.35,97618.45,97568.9,97686.48,110.56861
968,1738928700000,1738929599999,2025-02-07 11:45:00,2025-02-07 11:59:59.999,97618.45,97750.0,97618.45,97750.0,200.51874
969,1738929600000,1738930499999,2025-02-07 12:00:00,2025-02-07 12:14:59.999,97749.99,97630.44,97613.79,97898.58,196.22355
970,1738930500000,1738931399999,2025-02-07 12:15:00,2025-02-07 12:29:59.999,97630.43,97685.51,97500.0,97787.52,235.87769
971,1738931400000,1738932299999,2025-02-07 12:30:00,2025-02-07 12:44:59.999,97685.52,97975.51,97685.51,97980.0,220.54179
972,1738932300000,1738933199999,2025-02-07 12:45:00,2025-02-07 12:59:59.999,97975.5,97963.58,97868.76,98085.85,213.34435
973,1738933200000,1738934099999,2025-02-07 13:00:00,2025-02-07 13:14:59.999,97963.58,97627.07,97620.72,98007.0,185.43593
974,1738934100000,1738934999999,2025-02-07 13:15:00,2025-02-07 13:29:59.999,97627.07,97689.84,97500.0,97735.4,169.50549
975,1738935000000,1738935899999,2025-02-07 13:30:00,2025-02-07 13:44:59.999,97689.83,98338.0,97165.51,98540.0,1291.2872
976,1738935900000,1738936799999,2025-02-07 13:45:00,2025-02-07 13:59:59.999,98337.99,98828.01,98165.25,98862.38,856.68426
977,1738936800000,1738937699999,2025-02-07 14:00:00,2025-02-07 14:14:59.999,98828.01,99573.91,98688.0,99615.72,986.8092
978,1738937700000,1738938599999,2025-02-07 14:15:00,2025-02-07 14:29:59.999,99573.92,99660.75,99544.43,99988.0,712.19933
979,1738938600000,1738939499999,2025-02-07 14:30:00,2025-02-07 14:44:59.999,99660.74,99923.89,99170.06,99926.65,1086.22243
980,1738939500000,1738940399999,2025-02-07 14:45:00,2025-02-07 14:59:59.999,99923.34,99710.92,99629.96,100137.99,945.53094
981,1738940400000,1738941299999,2025-02-07 15:00:00,2025-02-07 15:14:59.999,99710.91,98412.5,98277.0,99710.91,1868.44248
982,1738941300000,1738942199999,2025-02-07 15:15:00,2025-02-07 15:29:59.999,98412.51,98505.43,97616.27,98591.45,1265.28367
983,1738942200000,1738943099999,2025-02-07 15:30:00,2025-02-07 15:44:59.999,98505.42,98660.22,98235.29,98865.52,773.91828
984,1738943100000,1738943999999,2025-02-07 15:45:00,2025-02-07 15:59:59.999,98660.22,98283.98,98000.0,99205.89,1387.03893
985,1738944000000,1738944899999,2025-02-07 16:00:00,2025-02-07 16:14:59.999,98283.98,97895.03,97638.29,98323.5,727.30706
986,1738944900000,1738945799999,2025-02-07 16:15:00,2025-02-07 16:29:59.999,97895.03,98051.99,97882.36,98563.55,580.02031
987,1738945800000,1738946699999,2025-02-07 16:30:00,2025-02-07 16:44:59.999,98052.0,98001.0,97857.14,98374.14,1234.6572
988,1738946700000,1738947599999,2025-02-07 16:45:00,2025-02-07 16:59:59.999,98001.0,97827.66,97678.48,98054.35,420.04098
989,1738947600000,1738948499999,2025-02-07 17:00:00,2025-02-07 17:14:59.999,97827.67,97993.99,97625.15,98166.67,348.06485
990,1738948500000,1738949399999,2025-02-07 17:15:00,2025-02-07 17:29:59.999,97993.99,97436.0,97145.81,98035.21,663.71437
991,1738949400000,1738950299999,2025-02-07 17:30:00,2025-02-07 17:44:59.999,97436.0,97579.12,97286.48,97671.29,316.32277
992,1738950300000,1738951199999,2025-02-07 17:45:00,2025-02-07 17:59:59.999,97579.12,97434.78,97402.17,97754.62,229.64056
993,1738951200000,1738952099999,2025-02-07 18:00:00,2025-02-07 18:14:59.999,97434.79,97878.27,97300.01,97878.27,280.52053
994,1738952100000,1738952999999,2025-02-07 18:15:00,2025-02-07 18:29:59.999,97878.27,97886.65,97750.12,97994.59,130.84016
995,1738953000000,1738953899999,2025-02-07 18:30:00,2025-02-07 18:44:59.999,97886.66,98082.38,97850.19,98353.1,232.60585
996,1738953900000,1738954799999,2025-02-07 18:45:00,2025-02-07 18:59:59.999,98082.38,97751.99,97666.66,98205.98,288.09026
997,1738954800000,1738955699999,2025-02-07 19:00:00,2025-02-07 19:14:59.999,97752.0,97411.78,97239.98,97831.99,665.5163
998,1738955700000,1738956599999,2025-02-07 19:15:00,2025-02-07 19:29:59.999,97411.77,97472.44,97222.24,97534.64,170.62851
999,1738956600000,1738957499999,2025-02-07 19:30:00,2025-02-07 19:44:59.999,97472.29,97014.54,97000.0,97532.03,209.20079
